,SID,CID,date,attendance
9387,112,7,2017-11-12,excused
9388,112,7,2017-11-19,attended
9389,112,7,2017-11-26,attended
9390,112,7,2017-12-03,attended
9391,112,7,2017-12-10,attended
9392,112,7,2017-12-17,attended
9393,112,7,2017-12-24,attended
9394,112,7,2017-12-31,attended
9395,112,7,2018-01-07,attended
9396,112,7,2018-01-14,absent
9397,112,7,2018-01-21,attended
9398,112,7,2018-01-28,attended
9399,112,7,2018-02-04,attended
9400,112,7,2018-02-11,attended
9401,112,7,2018-02-18,attended
9402,112,7,2018-02-25,attended
9403,112,7,2018-03-04,attended
9404,112,7,2018-03-11,attended
9405,112,7,2018-03-18,attended
9406,112,7,2018-03-25,attended
9407,112,7,2018-04-01,attended
9408,112,7,2018-04-08,attended
9409,112,7,2018-04-15,attended
9410,112,7,2018-04-22,attended
9411,112,7,2018-04-29,attended
9412,112,7,2018-05-06,attended
9413,112,7,2018-05-13,attended
9414,112,7,2018-05-20,attended
9415,112,7,2018-05-27,attended
9416,112,7,2018-06-03,attended
9417,112,7,2018-06-10,attended
9418,112,7,2018-06-17,attended
9419,112,7,2018-06-24,attended
9420,112,7,2018-07-01,attended
9421,112,7,2018-07-08,attended
9422,112,7,2018-07-15,attended
9423,112,7,2018-07-22,attended
9424,112,7,2018-07-29,absent
9425,112,7,2018-08-05,attended
9426,112,7,2018-08-12,attended
9427,112,7,2018-08-19,attended
9428,112,7,2018-08-26,attended
9429,112,7,2018-09-02,attended
9430,112,7,2018-09-09,attended
9431,112,7,2018-09-16,attended
9432,112,7,2018-09-23,attended
9433,112,7,2018-09-30,excused
9434,112,7,2018-10-07,attended
9435,112,7,2018-10-14,attended
9436,112,7,2018-10-21,attended
9437,112,7,2018-10-28,attended
9438,112,7,2018-11-04,excused
9439,112,7,2018-11-11,attended
9440,112,7,2018-11-18,excused
9441,112,7,2018-11-25,attended
9442,112,7,2018-12-02,absent
9443,112,7,2018-12-09,attended
9444,112,7,2018-12-16,absent
9445,112,7,2018-12-23,attended
9446,112,7,2018-12-30,attended
9447,112,7,2019-01-06,attended
9448,112,7,2019-01-13,excused
9449,112,7,2019-01-20,attended
9450,112,7,2019-01-27,attended
9451,112,7,2019-02-03,attended
9452,112,7,2019-02-10,attended
9453,112,7,2019-02-17,attended
9454,112,7,2019-02-24,attended
9455,112,7,2019-03-03,attended
9456,112,7,2019-03-10,attended
9457,112,7,2019-03-17,attended
9458,112,7,2019-03-24,attended
9459,112,7,2019-03-31,attended
9460,112,7,2019-04-07,attended
9461,112,7,2019-04-14,attended
9462,112,7,2019-04-21,attended
9463,112,7,2019-04-28,attended
9464,112,7,2019-05-05,absent
9465,112,7,2019-05-12,excused
9466,112,7,2019-05-19,absent
9467,112,7,2019-05-26,absent
9468,112,7,2019-06-02,attended
9469,112,7,2019-06-09,attended
9470,112,7,2019-06-16,excused
9471,112,7,2019-06-23,attended
9472,112,7,2019-06-30,attended
9473,112,7,2019-07-07,attended
9474,112,7,2019-07-14,attended
9475,112,7,2019-07-21,attended
9476,112,7,2019-07-28,excused
9477,112,7,2019-08-04,absent
9478,112,7,2019-08-11,attended
9479,112,7,2019-08-18,attended
9480,112,7,2019-08-25,attended
9481,112,7,2019-09-01,attended
9482,112,7,2019-09-08,attended
9483,112,7,2019-09-15,attended
9484,112,7,2019-09-22,attended
9485,112,7,2019-09-29,attended
9486,112,7,2019-10-06,attended
9487,112,7,2019-10-13,attended
9488,112,7,2019-10-20,attended
9489,112,7,2019-10-27,absent
9490,112,7,2019-11-03,attended
9491,112,7,2019-11-10,attended
9492,112,7,2019-11-17,absent
9493,112,7,2019-11-24,attended
9494,112,7,2019-12-01,absent
9495,112,7,2019-12-08,excused
9496,112,7,2019-12-15,excused
9497,112,7,2019-12-22,attended
9498,112,7,2019-12-29,attended
9499,113,6,2017-07-16,attended
9500,113,6,2017-07-23,attended
9501,113,6,2017-07-30,attended
9502,113,6,2017-08-06,excused
9503,113,6,2017-08-13,absent
9504,113,6,2017-08-20,attended
9505,113,6,2017-08-27,attended
9506,113,6,2017-09-03,attended
9507,113,6,2017-09-10,attended
9508,113,6,2017-09-17,absent
9509,113,6,2017-09-24,attended
9510,113,6,2017-10-01,attended
9511,113,6,2017-10-08,attended
9512,113,6,2017-10-15,attended
9513,113,6,2017-10-22,attended
9514,113,6,2017-10-29,attended
9515,113,6,2017-11-05,attended
9516,113,6,2017-11-12,attended
9517,113,6,2017-11-19,attended
9518,113,6,2017-11-26,attended
9519,113,6,2017-12-03,attended
9520,113,6,2017-12-10,attended
9521,113,6,2017-12-17,attended
9522,113,6,2017-12-24,attended
9523,113,6,2017-12-31,attended
9524,113,6,2018-01-07,attended
9525,113,6,2018-01-14,excused
9526,113,6,2018-01-21,attended
9527,113,6,2018-01-28,attended
9528,113,6,2018-02-04,excused
9529,113,6,2018-02-11,attended
9530,113,6,2018-02-18,attended
9531,113,6,2018-02-25,attended
9532,113,6,2018-03-04,attended
9533,113,6,2018-03-11,absent
9534,113,6,2018-03-18,excused
9535,113,6,2018-03-25,attended
9536,113,6,2018-04-01,attended
9537,113,6,2018-04-08,attended
9538,113,6,2018-04-15,attended
9539,113,6,2018-04-22,attended
9540,113,6,2018-04-29,attended
9541,113,6,2018-05-06,attended
9542,113,6,2018-05-13,attended
9543,113,6,2018-05-20,attended
9544,113,6,2018-05-27,attended
9545,113,6,2018-06-03,attended
9546,113,6,2018-06-10,attended
9547,113,6,2018-06-17,attended
9548,113,6,2018-06-24,excused
9549,113,6,2018-07-01,absent
9550,113,6,2018-07-08,attended
9551,113,6,2018-07-15,attended
9552,113,6,2018-07-22,attended
9553,113,6,2018-07-29,excused
9554,113,6,2018-08-05,excused
9555,113,6,2018-08-12,attended
9556,113,6,2018-08-19,absent
9557,113,6,2018-08-26,attended
9558,113,6,2018-09-02,attended
9559,113,6,2018-09-09,attended
9560,113,6,2018-09-16,attended
9561,113,6,2018-09-23,attended
9562,113,6,2018-09-30,attended
9563,113,6,2018-10-07,attended
9564,113,6,2018-10-14,attended
9565,113,6,2018-10-21,attended
9566,113,6,2018-10-28,attended
9567,113,6,2018-11-04,absent
9568,113,6,2018-11-11,attended
9569,113,6,2018-11-18,excused
9570,113,6,2018-11-25,attended
9571,113,6,2018-12-02,absent
9572,113,6,2018-12-09,attended
9573,113,6,2018-12-16,attended
9574,113,6,2018-12-23,absent
9575,113,6,2018-12-30,attended
9576,113,6,2019-01-06,attended
9577,113,6,2019-01-13,absent
9578,113,6,2019-01-20,attended
9579,113,6,2019-01-27,attended
9580,113,6,2019-02-03,attended
9581,113,6,2019-02-10,absent
9582,113,6,2019-02-17,excused
9583,113,6,2019-02-24,attended
9584,113,6,2019-03-03,attended
9585,113,6,2019-03-10,attended
9586,113,6,2019-03-17,absent
9587,113,6,2019-03-24,attended
9588,113,6,2019-03-31,attended
9589,113,6,2019-04-07,attended
9590,113,6,2019-04-14,attended
9591,113,6,2019-04-21,excused
9592,113,6,2019-04-28,attended
9593,113,6,2019-05-05,attended
9594,113,6,2019-05-12,attended
9595,113,6,2019-05-19,attended
9596,113,6,2019-05-26,attended
9597,113,6,2019-06-02,attended
9598,113,6,2019-06-09,attended
9599,113,6,2019-06-16,attended
9600,113,6,2019-06-23,attended
9601,113,6,2019-06-30,attended
9602,113,6,2019-07-07,attended
9603,113,6,2019-07-14,attended
9604,113,6,2019-07-21,attended
9605,113,6,2019-07-28,attended
9606,113,6,2019-08-04,attended
9607,113,6,2019-08-11,attended
9608,113,6,2019-08-18,excused
9609,113,6,2019-08-25,attended
9610,113,6,2019-09-01,attended
9611,113,6,2019-09-08,attended
9612,113,6,2019-09-15,attended
9613,113,6,2019-09-22,attended
9614,113,6,2019-09-29,absent
9615,113,6,2019-10-06,attended
9616,113,6,2019-10-13,excused
9617,113,6,2019-10-20,attended
9618,113,6,2019-10-27,attended
9619,113,6,2019-11-03,attended
9620,113,6,2019-11-10,attended
9621,113,6,2019-11-17,attended
9622,113,6,2019-11-24,attended
9623,113,6,2019-12-01,attended
9624,113,6,2019-12-08,attended
9625,113,6,2019-12-15,attended
9626,113,6,2019-12-22,attended
9627,113,6,2019-12-29,attended
9628,114,3,2019-05-26,attended
9629,114,3,2019-06-02,attended
9630,114,3,2019-06-09,attended
9631,114,3,2019-06-16,attended
9632,114,3,2019-06-23,absent
9633,114,3,2019-06-30,absent
9634,114,3,2019-07-07,excused
9635,114,3,2019-07-14,attended
9636,114,3,2019-07-21,attended
9637,114,3,2019-07-28,attended
9638,114,3,2019-08-04,excused
9639,114,3,2019-08-11,excused
9640,114,3,2019-08-18,attended
9641,114,3,2019-08-25,attended
9642,114,3,2019-09-01,attended
9643,114,3,2019-09-08,attended
9644,114,3,2019-09-15,attended
9645,114,3,2019-09-22,attended
9646,114,3,2019-09-29,attended
9647,114,3,2019-10-06,attended
9648,114,3,2019-10-13,attended
9649,114,3,2019-10-20,attended
9650,114,3,2019-10-27,attended
9651,114,3,2019-11-03,attended
9652,114,3,2019-11-10,attended
9653,114,3,2019-11-17,attended
9654,114,3,2019-11-24,excused
9655,114,3,2019-12-01,attended
9656,114,3,2019-12-08,attended
9657,114,3,2019-12-15,attended
9658,114,3,2019-12-22,attended
9659,114,3,2019-12-29,attended
9660,115,1,2017-06-11,absent
9661,115,1,2017-06-18,attended
9662,115,1,2017-06-25,absent
9663,115,1,2017-07-02,attended
9664,115,1,2017-07-09,attended
9665,115,1,2017-07-16,attended
9666,115,1,2017-07-23,attended
9667,115,1,2017-07-30,attended
9668,115,1,2017-08-06,attended
9669,115,1,2017-08-13,attended
9670,115,1,2017-08-20,attended
9671,115,1,2017-08-27,attended
9672,115,1,2017-09-03,attended
9673,115,1,2017-09-10,attended
9674,115,1,2017-09-17,absent
9675,115,1,2017-09-24,attended
9676,115,1,2017-10-01,excused
9677,115,1,2017-10-08,attended
9678,115,1,2017-10-15,excused
9679,115,1,2017-10-22,attended
9680,115,1,2017-10-29,absent
9681,115,1,2017-11-05,absent
9682,115,1,2017-11-12,attended
9683,115,1,2017-11-19,excused
9684,115,1,2017-11-26,attended
9685,115,1,2017-12-03,excused
9686,115,1,2017-12-10,attended
9687,115,1,2017-12-17,attended
9688,115,1,2017-12-24,attended
9689,115,1,2017-12-31,attended
9690,115,1,2018-01-07,attended
9691,115,1,2018-01-14,attended
9692,115,1,2018-01-21,absent
9693,115,1,2018-01-28,attended
9694,115,1,2018-02-04,attended
9695,115,1,2018-02-11,attended
9696,115,1,2018-02-18,absent
9697,115,1,2018-02-25,attended
9698,115,1,2018-03-04,attended
9699,115,1,2018-03-11,attended
9700,115,1,2018-03-18,attended
9701,115,1,2018-03-25,attended
9702,115,1,2018-04-01,attended
9703,115,1,2018-04-08,attended
9704,115,1,2018-04-15,excused
9705,115,1,2018-04-22,attended
9706,115,1,2018-04-29,attended
9707,115,1,2018-05-06,attended
9708,115,1,2018-05-13,attended
9709,115,1,2018-05-20,attended
9710,115,1,2018-05-27,attended
9711,115,1,2018-06-03,attended
9712,115,1,2018-06-10,attended
9713,115,1,2018-06-17,attended
9714,115,1,2018-06-24,attended
9715,115,1,2018-07-01,attended
9716,115,1,2018-07-08,attended
9717,115,1,2018-07-15,attended
9718,115,1,2018-07-22,attended
9719,115,1,2018-07-29,attended
9720,115,1,2018-08-05,absent
9721,115,1,2018-08-12,attended
9722,115,1,2018-08-19,attended
9723,115,1,2018-08-26,attended
9724,115,1,2018-09-02,attended
9725,115,1,2018-09-09,attended
9726,115,1,2018-09-16,attended
9727,115,1,2018-09-23,absent
9728,115,1,2018-09-30,excused
9729,115,1,2018-10-07,attended
9730,115,1,2018-10-14,attended
9731,115,1,2018-10-21,absent
9732,115,1,2018-10-28,excused
9733,115,1,2018-11-04,absent
9734,115,1,2018-11-11,attended
9735,115,1,2018-11-18,attended
9736,115,1,2018-11-25,attended
9737,115,1,2018-12-02,attended
9738,115,1,2018-12-09,attended
9739,115,1,2018-12-16,attended
9740,115,1,2018-12-23,attended
9741,115,1,2018-12-30,absent
9742,115,1,2019-01-06,attended
9743,115,1,2019-01-13,absent
9744,115,1,2019-01-20,excused
9745,115,1,2019-01-27,attended
9746,115,1,2019-02-03,absent
9747,115,1,2019-02-10,attended
9748,115,1,2019-02-17,excused
9749,115,1,2019-02-24,attended
9750,115,1,2019-03-03,absent
9751,115,1,2019-03-10,attended
9752,115,1,2019-03-17,attended
9753,115,1,2019-03-24,attended
9754,115,1,2019-03-31,absent
9755,115,1,2019-04-07,attended
9756,115,1,2019-04-14,absent
9757,115,1,2019-04-21,attended
9758,115,1,2019-04-28,attended
9759,115,1,2019-05-05,attended
9760,115,1,2019-05-12,attended
9761,115,1,2019-05-19,attended
9762,115,1,2019-05-26,attended
9763,115,1,2019-06-02,attended
9764,115,1,2019-06-09,attended
9765,115,1,2019-06-16,attended
9766,115,1,2019-06-23,attended
9767,115,1,2019-06-30,attended
9768,115,1,2019-07-07,attended
9769,115,1,2019-07-14,attended
9770,115,1,2019-07-21,attended
9771,115,1,2019-07-28,attended
9772,115,1,2019-08-04,excused
9773,115,1,2019-08-11,attended
9774,115,1,2019-08-18,attended
9775,115,1,2019-08-25,attended
9776,115,1,2019-09-01,attended
9777,115,1,2019-09-08,attended
9778,115,1,2019-09-15,attended
9779,115,1,2019-09-22,attended
9780,115,1,2019-09-29,attended
9781,115,1,2019-10-06,attended
9782,115,1,2019-10-13,attended
9783,115,1,2019-10-20,excused
9784,115,1,2019-10-27,attended
9785,115,1,2019-11-03,absent
9786,115,1,2019-11-10,excused
9787,115,1,2019-11-17,excused
9788,115,1,2019-11-24,attended
9789,115,1,2019-12-01,absent
9790,115,1,2019-12-08,excused
9791,115,1,2019-12-15,attended
9792,115,1,2019-12-22,attended
9793,115,1,2019-12-29,attended
9794,116,5,2019-02-24,excused
9795,116,5,2019-03-03,attended
9796,116,5,2019-03-10,attended
9797,116,5,2019-03-17,attended
9798,116,5,2019-03-24,attended
9799,116,5,2019-03-31,attended
9800,116,5,2019-04-07,attended
9801,116,5,2019-04-14,attended
9802,116,5,2019-04-21,attended
9803,116,5,2019-04-28,attended
9804,116,5,2019-05-05,attended
9805,116,5,2019-05-12,attended
9806,116,5,2019-05-19,attended
9807,116,5,2019-05-26,attended
9808,116,5,2019-06-02,attended
9809,116,5,2019-06-09,attended
9810,116,5,2019-06-16,attended
9811,116,5,2019-06-23,attended
9812,116,5,2019-06-30,attended
9813,116,5,2019-07-07,attended
9814,116,5,2019-07-14,attended
9815,116,5,2019-07-21,attended
9816,116,5,2019-07-28,attended
9817,116,5,2019-08-04,attended
9818,116,5,2019-08-11,attended
9819,116,5,2019-08-18,excused
9820,116,5,2019-08-25,absent
9821,116,5,2019-09-01,attended
9822,116,5,2019-09-08,attended
9823,116,5,2019-09-15,attended
9824,116,5,2019-09-22,attended
9825,116,5,2019-09-29,attended
9826,116,5,2019-10-06,absent
9827,116,5,2019-10-13,attended
9828,116,5,2019-10-20,attended
9829,116,5,2019-10-27,attended
9830,116,5,2019-11-03,attended
9831,116,5,2019-11-10,excused
9832,116,5,2019-11-17,excused
9833,116,5,2019-11-24,attended
9834,116,5,2019-12-01,attended
9835,116,5,2019-12-08,attended
9836,116,5,2019-12-15,attended
9837,116,5,2019-12-22,absent
9838,116,5,2019-12-29,excused
9839,117,7,2017-07-16,attended
9840,117,7,2017-07-23,attended
9841,117,7,2017-07-30,attended
9842,117,7,2017-08-06,attended
9843,117,7,2017-08-13,absent
9844,117,7,2017-08-20,absent
9845,117,7,2017-08-27,attended
9846,117,7,2017-09-03,attended
9847,117,7,2017-09-10,absent
9848,117,7,2017-09-17,attended
9849,117,7,2017-09-24,attended
9850,117,7,2017-10-01,attended
9851,117,7,2017-10-08,attended
9852,117,7,2017-10-15,excused
9853,117,7,2017-10-22,absent
9854,117,7,2017-10-29,attended
9855,117,7,2017-11-05,attended
9856,117,7,2017-11-12,excused
9857,117,7,2017-11-19,absent
9858,117,7,2017-11-26,attended
9859,117,7,2017-12-03,attended
9860,117,7,2017-12-10,attended
9861,117,7,2017-12-17,attended
9862,117,7,2017-12-24,attended
9863,117,7,2017-12-31,attended
9864,117,7,2018-01-07,attended
9865,117,7,2018-01-14,attended
9866,117,7,2018-01-21,excused
9867,117,7,2018-01-28,attended
9868,117,7,2018-02-04,attended
9869,117,7,2018-02-11,attended
9870,117,7,2018-02-18,attended
9871,117,7,2018-02-25,excused
9872,117,7,2018-03-04,excused
9873,117,7,2018-03-11,attended
9874,117,7,2018-03-18,attended
9875,117,7,2018-03-25,attended
9876,117,7,2018-04-01,attended
9877,117,7,2018-04-08,attended
9878,117,7,2018-04-15,absent
9879,117,7,2018-04-22,attended
9880,117,7,2018-04-29,attended
9881,117,7,2018-05-06,attended
9882,117,7,2018-05-13,attended
9883,117,7,2018-05-20,attended
9884,117,7,2018-05-27,attended
9885,117,7,2018-06-03,attended
9886,117,7,2018-06-10,attended
9887,117,7,2018-06-17,attended
9888,117,7,2018-06-24,attended
9889,117,7,2018-07-01,excused
9890,117,7,2018-07-08,attended
9891,117,7,2018-07-15,attended
9892,117,7,2018-07-22,attended
9893,117,7,2018-07-29,attended
9894,117,7,2018-08-05,attended
9895,117,7,2018-08-12,attended
9896,117,7,2018-08-19,attended
9897,117,7,2018-08-26,attended
9898,117,7,2018-09-02,excused
9899,117,7,2018-09-09,attended
9900,117,7,2018-09-16,attended
9901,117,7,2018-09-23,attended
9902,117,7,2018-09-30,attended
9903,117,7,2018-10-07,attended
9904,117,7,2018-10-14,attended
9905,117,7,2018-10-21,attended
9906,117,7,2018-10-28,attended
9907,117,7,2018-11-04,attended
9908,117,7,2018-11-11,attended
9909,117,7,2018-11-18,attended
9910,117,7,2018-11-25,excused
9911,117,7,2018-12-02,attended
9912,117,7,2018-12-09,attended
9913,117,7,2018-12-16,attended
9914,117,7,2018-12-23,attended
9915,117,7,2018-12-30,attended
9916,117,7,2019-01-06,absent
9917,117,7,2019-01-13,attended
9918,117,7,2019-01-20,attended
9919,117,7,2019-01-27,attended
9920,117,7,2019-02-03,excused
9921,117,7,2019-02-10,attended
9922,117,7,2019-02-17,attended
9923,117,7,2019-02-24,attended
9924,117,7,2019-03-03,attended
9925,117,7,2019-03-10,attended
9926,117,7,2019-03-17,attended
9927,117,7,2019-03-24,excused
9928,117,7,2019-03-31,attended
9929,117,7,2019-04-07,excused
9930,117,7,2019-04-14,attended
9931,117,7,2019-04-21,attended
9932,117,7,2019-04-28,attended
9933,117,7,2019-05-05,attended
9934,117,7,2019-05-12,attended
9935,117,7,2019-05-19,attended
9936,117,7,2019-05-26,excused
9937,117,7,2019-06-02,attended
9938,117,7,2019-06-09,attended
9939,117,7,2019-06-16,attended
9940,117,7,2019-06-23,attended
9941,117,7,2019-06-30,attended
9942,117,7,2019-07-07,attended
9943,117,7,2019-07-14,attended
9944,117,7,2019-07-21,attended
9945,117,7,2019-07-28,attended
9946,117,7,2019-08-04,attended
9947,117,7,2019-08-11,attended
9948,117,7,2019-08-18,attended
9949,117,7,2019-08-25,absent
9950,117,7,2019-09-01,excused
9951,117,7,2019-09-08,attended
9952,117,7,2019-09-15,attended
9953,117,7,2019-09-22,attended
9954,117,7,2019-09-29,attended
9955,117,7,2019-10-06,attended
9956,117,7,2019-10-13,attended
9957,117,7,2019-10-20,attended
9958,117,7,2019-10-27,attended
9959,117,7,2019-11-03,attended
9960,117,7,2019-11-10,absent
9961,117,7,2019-11-17,excused
9962,117,7,2019-11-24,attended
9963,117,7,2019-12-01,attended
9964,117,7,2019-12-08,excused
9965,117,7,2019-12-15,attended
9966,117,7,2019-12-22,attended
9967,117,7,2019-12-29,attended
9968,118,1,2019-09-01,attended
9969,118,1,2019-09-08,excused
9970,118,1,2019-09-15,attended
9971,118,1,2019-09-22,attended
9972,118,1,2019-09-29,absent
9973,118,1,2019-10-06,attended
9974,118,1,2019-10-13,attended
9975,118,1,2019-10-20,attended
9976,118,1,2019-10-27,attended
9977,118,1,2019-11-03,attended
9978,118,1,2019-11-10,attended
9979,118,1,2019-11-17,attended
9980,118,1,2019-11-24,attended
9981,118,1,2019-12-01,attended
9982,118,1,2019-12-08,attended
9983,118,1,2019-12-15,attended
9984,118,1,2019-12-22,absent
9985,118,1,2019-12-29,attended
9986,119,8,2018-09-09,attended
9987,119,8,2018-09-16,excused
9988,119,8,2018-09-23,attended
9989,119,8,2018-09-30,attended
9990,119,8,2018-10-07,attended
9991,119,8,2018-10-14,attended
9992,119,8,2018-10-21,attended
9993,119,8,2018-10-28,attended
9994,119,8,2018-11-04,attended
9995,119,8,2018-11-11,attended
9996,119,8,2018-11-18,attended
9997,119,8,2018-11-25,attended
9998,119,8,2018-12-02,absent
9999,119,8,2018-12-09,attended
10000,119,8,2018-12-16,attended
10001,119,8,2018-12-23,attended
10002,119,8,2018-12-30,attended
10003,119,8,2019-01-06,attended
10004,119,8,2019-01-13,attended
10005,119,8,2019-01-20,attended
10006,119,8,2019-01-27,attended
10007,119,8,2019-02-03,excused
10008,119,8,2019-02-10,attended
10009,119,8,2019-02-17,attended
10010,119,8,2019-02-24,absent
10011,119,8,2019-03-03,attended
10012,119,8,2019-03-10,attended
10013,119,8,2019-03-17,attended
10014,119,8,2019-03-24,attended
10015,119,8,2019-03-31,attended
10016,119,8,2019-04-07,attended
10017,119,8,2019-04-14,attended
10018,119,8,2019-04-21,attended
10019,119,8,2019-04-28,absent
10020,119,8,2019-05-05,attended
10021,119,8,2019-05-12,attended
10022,119,8,2019-05-19,attended
10023,119,8,2019-05-26,attended
10024,119,8,2019-06-02,attended
